range_start,range_end,locationid,total
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,173,228
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,178,94
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,182,484
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,235,729
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,109,16
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,79,315296
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,26,427
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,139,453
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,46,27
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,8,59
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,238,225374
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,159,833
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,25,5470
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,189,1513
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,81,356
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,240,55
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,250,340
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,121,677
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,19,315
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,194,649
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,63,305
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,125,62117
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,41,29599
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,164,293999
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,123,333
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,18,509
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,80,3755
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,94,256
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,31,85
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,260,2805
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,202,564
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,229,234234
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,255,5490
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,40,1591
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,39,1191
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,36,1531
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,66,4555
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,84,4
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,50,85084
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,144,114623
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,13,78609
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,198,548
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,67,257
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,134,1245
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,246,210146
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,209,25736
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,218,1113
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,143,130026
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,265,10129
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,124,383
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,35,976
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,96,34
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,89,1851
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,233,161895
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,90,202374
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,225,1802
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,29,431
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,6,153
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,73,106
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,205,1205
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,68,325271
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,147,247
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,206,15
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,16,207
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,88,37017
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,76,1587
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,203,617
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,208,431
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,188,1932
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,98,246
2023-05-01T00:00:00.000-07:00,2023-09-01T00:00:00.000-07:00,199,7
