trip_distance,fare_amount,tip_amount,extra,tolls_amount,total_amount,airport_fee,improvement_surcharge,congestion_surcharge,mta_tax
0.8,7.0,1.0,2.5,0.0,11.3,"",0.3,2.5,0.5
1.8,8.5,1.5,2.5,0.0,13.3,"",0.3,2.5,0.5
3.46,12.0,3.82,0.0,0.0,19.12,"",0.3,2.5,0.5
1.16,7.0,2.06,0.0,0.0,12.36,"",0.3,2.5,0.5
1.9,9.0,2.46,0.0,0.0,14.76,"",0.3,2.5,0.5
2.38,13.0,3.45,0.0,0.0,17.25,"",0.3,0.0,0.5
0.8,5.5,1.76,0.0,0.0,10.56,"",0.3,2.5,0.5
0.58,5.0,1.66,0.0,0.0,9.96,"",0.3,2.5,0.5
0.52,3.5,1.36,0.0,0.0,8.16,"",0.3,2.5,0.5
2.31,11.5,2.0,0.0,0.0,16.8,"",0.3,2.5,0.5
1.58,7.0,0.52,0.0,0.0,10.82,"",0.3,2.5,0.5
8.01,26.0,29.3,0.0,0.0,58.6,"",0.3,2.5,0.5
3.3,13.5,0.0,2.5,0.0,16.8,"",0.3,2.5,0.5
1.9,9.0,0.0,2.5,0.0,12.3,"",0.3,2.5,0.5
1.7,7.5,1.0,2.5,0.0,11.8,"",0.3,2.5,0.5
0.9,7.5,1.3,2.5,0.0,12.1,"",0.3,2.5,0.5
3.6,15.0,3.0,2.5,0.0,21.3,"",0.3,2.5,0.5
1.3,7.0,0.0,2.5,0.0,10.3,"",0.3,2.5,0.5
0.53,4.0,1.46,0.0,0.0,8.76,"",0.3,2.5,0.5
3.4,16.0,4.8,2.5,0.0,24.1,"",0.3,2.5,0.5
1.9,10.5,3.45,2.5,0.0,17.25,"",0.3,2.5,0.5
2.59,10.0,3.32,0.0,0.0,16.62,"",0.3,2.5,0.5
0.7,5.5,0.0,0.0,0.0,6.3,"",0.3,0.0,0.5
5.38,21.5,6.2,0.0,0.0,31.0,"",0.3,2.5,0.5
2.01,9.5,3.84,0.0,0.0,16.64,"",0.3,2.5,0.5
0.6,5.5,1.75,2.5,0.0,10.55,"",0.3,2.5,0.5
0.9,5.5,1.75,2.5,0.0,10.55,"",0.3,2.5,0.5
8.14,28.0,6.26,0.0,0.0,37.56,"",0.3,2.5,0.5
2.56,11.0,0.0,0.0,0.0,14.3,"",0.3,2.5,0.5
1.68,9.0,0.0,0.0,0.0,12.3,"",0.3,2.5,0.5
4.19,17.5,4.16,0.0,0.0,24.96,"",0.3,2.5,0.5
2.88,16.0,0.0,0.0,0.0,19.3,"",0.3,2.5,0.5
1.1,6.5,0.0,2.5,0.0,9.8,"",0.3,2.5,0.5
2.0,13.5,2.52,2.5,0.0,19.32,"",0.3,2.5,0.5
0.89,5.0,1.66,0.0,0.0,9.96,"",0.3,2.5,0.5
3.74,15.0,3.66,0.0,0.0,21.96,"",0.3,2.5,0.5
1.0,6.0,1.85,2.5,0.0,11.15,"",0.3,2.5,0.5
2.4,10.0,3.0,2.5,0.0,16.3,"",0.3,2.5,0.5
0.6,5.5,1.75,2.5,0.0,10.55,"",0.3,2.5,0.5
2.7,15.0,0.0,2.5,0.0,18.3,"",0.3,2.5,0.5
0.84,6.0,1.86,0.0,0.0,11.16,"",0.3,2.5,0.5
1.95,9.5,2.56,0.0,0.0,15.36,"",0.3,2.5,0.5
1.27,9.5,2.56,0.0,0.0,15.36,"",0.3,2.5,0.5
1.96,9.0,3.08,0.0,0.0,15.38,"",0.3,2.5,0.5
0.95,6.5,0.0,0.0,0.0,9.8,"",0.3,2.5,0.5
1.99,11.5,2.22,0.0,0.0,17.02,"",0.3,2.5,0.5
3.53,17.5,4.16,0.0,0.0,24.96,"",0.3,2.5,0.5
2.1,10.5,2.0,0.0,0.0,15.8,"",0.3,2.5,0.5
0.86,5.5,1.76,0.0,0.0,10.56,"",0.3,2.5,0.5
1.02,7.5,2.16,0.0,0.0,12.96,"",0.3,2.5,0.5
1.9,8.5,2.36,0.0,0.0,14.16,"",0.3,2.5,0.5
2.85,13.0,2.0,0.0,0.0,18.3,"",0.3,2.5,0.5
1.8,15.5,3.76,0.0,0.0,22.56,"",0.3,2.5,0.5
1.58,6.0,1.5,0.0,0.0,10.8,"",0.3,2.5,0.5
1.79,8.0,1.0,0.0,0.0,12.3,"",0.3,2.5,0.5
0.8,5.0,1.66,0.0,0.0,9.96,"",0.3,2.5,0.5
1.7,9.0,2.45,2.5,0.0,14.75,"",0.3,2.5,0.5
2.0,9.5,2.55,2.5,0.0,15.35,"",0.3,2.5,0.5
1.1,7.5,2.15,2.5,0.0,12.95,"",0.3,2.5,0.5
4.2,19.5,4.55,2.5,0.0,27.35,"",0.3,2.5,0.5
2.35,10.0,2.66,0.0,0.0,15.96,"",0.3,2.5,0.5
1.92,8.5,0.0,0.0,0.0,11.8,"",0.3,2.5,0.5
2.91,12.0,2.75,0.0,0.0,18.05,"",0.3,2.5,0.5
2.2,10.0,2.65,2.5,0.0,15.95,"",0.3,2.5,0.5
4.51,16.5,0.0,0.0,0.0,19.8,"",0.3,2.5,0.5
2.69,10.0,0.0,0.0,0.0,13.3,"",0.3,2.5,0.5
1.64,11.0,0.0,0.0,0.0,14.3,"",0.3,2.5,0.5
2.34,10.5,3.45,0.0,0.0,17.25,"",0.3,2.5,0.5
1.61,8.5,0.0,0.0,0.0,9.3,"",0.3,0.0,0.5
5.7,19.5,5.7,2.5,0.0,28.5,"",0.3,2.5,0.5
6.0,23.0,5.26,2.5,0.0,31.56,"",0.3,2.5,0.5
2.14,10.5,2.07,0.0,0.0,15.87,"",0.3,2.5,0.5
1.38,8.0,3.39,0.0,0.0,14.69,"",0.3,2.5,0.5
0.8,5.5,2.2,2.5,0.0,11.0,"",0.3,2.5,0.5
2.4,12.5,0.0,2.5,0.0,15.8,"",0.3,2.5,0.5
1.06,7.5,1.0,0.0,0.0,11.8,"",0.3,2.5,0.5
0.77,5.0,0.0,0.0,0.0,8.3,"",0.3,2.5,0.5
0.79,5.0,0.0,0.0,0.0,8.3,"",0.3,2.5,0.5
4.2,15.5,4.7,2.5,0.0,23.5,"",0.3,2.5,0.5
2.1,8.5,2.35,2.5,0.0,14.15,"",0.3,2.5,0.5
10.83,40.5,0.0,0.0,6.12,49.92,"",0.3,2.5,0.5
4.66,18.5,3.27,0.0,0.0,25.07,"",0.3,2.5,0.5
2.67,10.5,2.76,0.0,0.0,16.56,"",0.3,2.5,0.5
7.64,27.5,6.16,0.0,0.0,36.96,"",0.3,2.5,0.5
3.7,15.5,3.76,0.0,0.0,22.56,"",0.3,2.5,0.5
1.34,7.0,0.0,0.0,0.0,10.3,"",0.3,2.5,0.5
1.18,9.5,2.56,0.0,0.0,15.36,"",0.3,2.5,0.5
1.9,9.0,0.0,2.5,0.0,12.3,"",0.3,2.5,0.5
1.4,7.0,2.06,2.5,0.0,12.36,"",0.3,2.5,0.5
7.5,29.0,10.0,0.0,0.0,42.3,"",0.3,2.5,0.5
1.0,5.5,1.75,2.5,0.0,10.55,"",0.3,2.5,0.5
1.41,7.5,2.16,0.0,0.0,12.96,"",0.3,2.5,0.5
3.2,15.5,3.75,2.5,0.0,22.55,"",0.3,2.5,0.5
1.0,5.0,0.0,2.5,0.0,8.3,"",0.3,2.5,0.5
