trip_distance,fare_amount,tip_amount,extra,tolls_amount,total_amount,airport_fee,improvement_surcharge,congestion_surcharge,mta_tax
1.27,8.0,2.26,0.0,0.0,13.56,"",0.3,2.5,0.5
1.2,8.5,2.36,2.5,0.0,14.16,"",0.3,2.5,0.5
0.7,4.0,1.8,2.5,0.0,9.1,"",0.3,2.5,0.5
2.0,11.0,0.0,2.5,0.0,14.3,"",0.3,2.5,0.5
2.12,9.5,1.92,0.0,0.0,14.72,"",0.3,2.5,0.5
1.15,6.0,0.0,0.0,0.0,9.3,"",0.3,2.5,0.5
1.29,6.0,1.86,0.0,0.0,11.16,"",0.3,2.5,0.5
2.24,12.0,0.0,0.0,0.0,15.3,"",0.3,2.5,0.5
0.82,6.5,1.96,0.0,0.0,11.76,"",0.3,2.5,0.5
0.77,6.0,0.0,0.0,0.0,9.3,"",0.3,2.5,0.5
0.7,5.5,1.0,0.0,0.0,9.8,"",0.3,2.5,0.5
1.89,10.5,2.76,0.0,0.0,16.56,"",0.3,2.5,0.5
2.68,14.0,0.0,0.0,0.0,17.3,"",0.3,2.5,0.5
0.8,5.0,0.0,2.5,0.0,8.3,"",0.3,2.5,0.5
1.3,7.5,2.15,2.5,0.0,12.95,"",0.3,2.5,0.5
2.0,10.0,0.0,2.5,0.0,13.3,"",0.3,2.5,0.5
0.6,7.0,2.05,2.5,0.0,12.35,"",0.3,2.5,0.5
3.54,13.5,2.86,0.0,0.0,17.16,"",0.3,0.0,0.5
1.43,11.5,2.96,0.0,0.0,17.76,"",0.3,2.5,0.5
3.71,16.0,0.0,0.0,0.0,19.3,"",0.3,2.5,0.5
0.9,7.0,0.0,2.5,0.0,10.3,"",0.3,2.5,0.5
1.9,11.0,2.85,2.5,0.0,17.15,"",0.3,2.5,0.5
6.8,23.5,0.0,0.0,0.0,24.3,"",0.3,0.0,0.5
1.17,6.0,2.79,0.0,0.0,12.09,"",0.3,2.5,0.5
0.71,5.5,1.76,0.0,0.0,10.56,"",0.3,2.5,0.5
0.72,5.0,1.66,0.0,0.0,9.96,"",0.3,2.5,0.5
2.54,13.0,0.0,0.0,0.0,16.3,"",0.3,2.5,0.5
1.3,7.0,1.7,2.5,0.0,12.0,"",0.3,2.5,0.5
1.4,8.0,2.25,2.5,0.0,13.55,"",0.3,2.5,0.5
0.4,4.0,2.15,2.5,0.0,9.45,"",0.3,2.5,0.5
1.2,7.5,0.0,2.5,0.0,10.8,"",0.3,2.5,0.5
3.02,13.0,0.0,0.0,0.0,16.3,"",0.3,2.5,0.5
1.16,7.5,2.16,0.0,0.0,12.96,"",0.3,2.5,0.5
2.61,11.5,3.7,0.0,0.0,18.5,"",0.3,2.5,0.5
4.6,20.5,0.0,0.0,0.0,23.8,"",0.3,2.5,0.5
1.62,14.0,0.0,0.0,0.0,14.8,"",0.3,0.0,0.5
2.7,14.5,3.55,2.5,0.0,21.35,"",0.3,2.5,0.5
3.0,12.5,0.0,2.5,0.0,15.8,"",0.3,2.5,0.5
1.6,10.5,0.0,2.5,0.0,13.8,"",0.3,2.5,0.5
2.2,13.0,4.05,2.5,0.0,20.35,"",0.3,2.5,0.5
0.53,6.0,1.86,0.0,0.0,11.16,"",0.3,2.5,0.5
1.72,9.5,2.56,0.0,0.0,15.36,"",0.3,2.5,0.5
1.87,9.5,1.2,0.0,0.0,14.0,"",0.3,2.5,0.5
3.4,14.5,3.55,2.5,0.0,21.35,"",0.3,2.5,0.5
4.4,19.0,4.45,2.5,0.0,26.75,"",0.3,2.5,0.5
