trip_distance,fare_amount,tip_amount,extra,tolls_amount,total_amount,airport_fee,improvement_surcharge,congestion_surcharge,mta_tax
1.17,7.0,2.26,1.0,0.0,13.56,"",0.3,2.5,0.5
0.68,4.0,2.49,1.0,0.0,10.79,"",0.3,2.5,0.5
3.76,15.0,3.86,1.0,0.0,23.16,"",0.3,2.5,0.5
1.97,9.0,0.0,1.0,0.0,10.8,"",0.3,0.0,0.5
0.92,5.5,1.96,1.0,0.0,11.76,"",0.3,2.5,0.5
0.48,4.0,0.0,1.0,0.0,8.3,"",0.3,2.5,0.5
1.98,8.5,2.56,1.0,0.0,15.36,"",0.3,2.5,0.5
0.7,4.0,0.0,3.5,0.0,8.3,"",0.3,2.5,0.5
2.98,13.0,3.46,1.0,0.0,20.76,"",0.3,2.5,0.5
0.94,5.0,2.79,1.0,0.0,12.09,"",0.3,2.5,0.5
0.9,5.5,1.96,1.0,0.0,11.76,"",0.3,2.5,0.5
0.8,5.0,2.0,3.5,0.0,11.3,"",0.3,2.5,0.5
0.3,3.5,1.2,3.5,0.0,9.0,"",0.3,2.5,0.5
1.2,7.5,0.0,3.5,0.0,11.8,"",0.3,2.5,0.5
3.62,13.0,5.19,1.0,0.0,22.49,"",0.3,2.5,0.5
0.5,4.0,1.66,1.0,0.0,9.96,"",0.3,2.5,0.5
2.07,8.5,1.0,1.0,0.0,13.8,"",0.3,2.5,0.5
1.63,8.5,2.56,1.0,0.0,15.36,"",0.3,2.5,0.5
1.14,6.0,1.75,1.0,0.0,12.05,"",0.3,2.5,0.5
4.85,19.5,4.76,1.0,0.0,28.56,"",0.3,2.5,0.5
2.4,11.5,0.0,1.0,0.0,15.8,"",0.3,2.5,0.5
0.5,3.5,1.56,1.0,0.0,9.36,"",0.3,2.5,0.5
4.04,14.0,2.0,1.0,0.0,20.3,"",0.3,2.5,0.5
0.98,5.5,2.45,1.0,0.0,12.25,"",0.3,2.5,0.5
0.35,3.5,2.0,1.0,0.0,9.8,"",0.3,2.5,0.5
3.85,15.5,1.0,1.0,0.0,20.8,"",0.3,2.5,0.5
2.14,11.0,0.0,1.0,0.0,15.3,"",0.3,2.5,0.5
