trip_distance,fare_amount,tip_amount,extra,tolls_amount,total_amount,airport_fee,improvement_surcharge,congestion_surcharge,mta_tax
2.2,9.0,3.3,3.5,0.0,16.6,"",0.3,2.5,0.5
0.8,5.5,1.95,3.5,0.0,11.75,"",0.3,2.5,0.5
0.5,3.5,1.55,3.5,0.0,9.35,"",0.3,2.5,0.5
3.4,13.5,3.55,3.5,0.0,21.35,"",0.3,2.5,0.5
1.55,7.5,0.0,1.0,0.0,11.8,"",0.3,2.5,0.5
0.71,5.0,1.25,1.0,0.0,10.55,"",0.3,2.5,0.5
1.82,7.5,2.36,1.0,0.0,14.16,"",0.3,2.5,0.5
0.0,22.2,0.0,0.0,0.0,23.0,"",0.3,0.0,0.5
1.68,8.0,2.46,1.0,0.0,14.76,"",0.3,2.5,0.5
2.38,12.5,3.36,1.0,0.0,20.16,"",0.3,2.5,0.5
0.59,4.0,0.0,1.0,0.0,5.8,"",0.3,0.0,0.5
17.42,52.0,13.18,4.5,6.12,79.1,"",0.3,2.5,0.5
3.13,16.0,2.0,1.0,0.0,22.3,"",0.3,2.5,0.5
1.0,6.0,0.0,3.5,0.0,10.3,"",0.3,2.5,0.5
1.3,7.5,2.35,3.5,0.0,14.15,"",0.3,2.5,0.5
1.6,8.5,0.0,3.5,0.0,12.8,"",0.3,2.5,0.5
1.5,7.0,0.0,3.5,0.0,11.3,"",0.3,2.5,0.5
0.5,4.5,0.0,3.5,0.0,8.8,"",0.3,2.5,0.5
0.9,5.5,1.95,3.5,0.0,11.75,"",0.3,2.5,0.5
0.54,5.0,1.86,1.0,0.0,11.16,"",0.3,2.5,0.5
0.56,4.5,1.32,1.0,0.0,10.12,"",0.3,2.5,0.5
0.6,5.0,1.85,3.5,0.0,11.15,"",0.3,2.5,0.5
0.5,4.5,1.0,3.5,0.0,9.8,"",0.3,2.5,0.5
1.0,5.5,1.96,3.5,0.0,11.76,"",0.3,2.5,0.5
1.33,8.0,2.46,1.0,0.0,14.76,"",0.3,2.5,0.5
1.67,9.0,2.66,1.0,0.0,15.96,"",0.3,2.5,0.5
2.52,11.0,1.0,1.0,0.0,16.3,"",0.3,2.5,0.5
