trip_distance,fare_amount,tip_amount,extra,tolls_amount,total_amount,airport_fee,improvement_surcharge,congestion_surcharge,mta_tax
2.4,11.5,2.95,2.5,0.0,17.75,"",0.3,2.5,0.5
0.4,4.0,2.15,2.5,0.0,9.45,"",0.3,2.5,0.5
0.6,5.0,1.0,2.5,0.0,9.3,"",0.3,2.5,0.5
0.9,7.5,2.7,2.5,0.0,13.5,"",0.3,2.5,0.5
1.05,7.0,2.58,0.0,0.0,12.88,"",0.3,2.5,0.5
0.88,5.5,1.0,0.0,0.0,9.8,"",0.3,2.5,0.5
0.94,6.0,1.4,0.0,0.0,10.7,"",0.3,2.5,0.5
0.94,5.5,2.2,0.0,0.0,11.0,"",0.3,2.5,0.5
1.02,5.5,1.76,0.0,0.0,10.56,"",0.3,2.5,0.5
2.07,10.0,2.66,0.0,0.0,15.96,"",0.3,2.5,0.5
0.81,5.5,1.76,0.0,0.0,10.56,"",0.3,2.5,0.5
4.2,14.5,2.3,0.0,0.0,17.6,"",0.3,0.0,0.5
1.3,7.0,2.58,0.0,0.0,12.88,"",0.3,2.5,0.5
0.98,5.5,1.76,0.0,0.0,10.56,"",0.3,2.5,0.5
0.89,5.0,1.66,0.0,0.0,9.96,"",0.3,2.5,0.5
1.07,6.5,2.45,0.0,0.0,12.25,"",0.3,2.5,0.5
0.76,5.0,1.66,0.0,0.0,9.96,"",0.3,2.5,0.5
1.8,12.0,3.06,0.0,0.0,18.36,"",0.3,2.5,0.5
0.52,4.5,1.95,0.0,0.0,9.75,"",0.3,2.5,0.5
1.91,9.0,3.69,0.0,0.0,15.99,"",0.3,2.5,0.5
1.09,8.5,2.0,0.0,0.0,13.8,"",0.3,2.5,0.5
1.23,7.0,0.0,0.0,0.0,10.3,"",0.3,2.5,0.5
3.18,11.0,0.0,0.0,0.0,14.3,"",0.3,2.5,0.5
1.1,7.0,2.05,2.5,0.0,12.35,"",0.3,2.5,0.5
2.2,10.0,1.33,2.5,0.0,14.63,"",0.3,2.5,0.5
1.4,7.5,2.15,2.5,0.0,12.95,"",0.3,2.5,0.5
1.38,7.0,1.0,0.0,0.0,11.3,"",0.3,2.5,0.5
2.61,12.5,0.0,0.0,0.0,15.8,"",0.3,2.5,0.5
1.03,6.5,0.0,0.0,0.0,9.8,"",0.3,2.5,0.5
1.5,8.0,1.0,2.5,0.0,12.3,"",0.3,2.5,0.5
0.8,6.5,0.0,2.5,0.0,9.8,"",0.3,2.5,0.5
0.9,6.0,2.0,2.5,0.0,11.3,"",0.3,2.5,0.5
1.42,7.0,1.54,0.0,0.0,11.84,"",0.3,2.5,0.5
3.64,16.0,0.0,0.0,0.0,19.3,"",0.3,2.5,0.5
1.52,7.0,2.06,0.0,0.0,12.36,"",0.3,2.5,0.5
0.8,4.5,1.55,2.5,0.0,9.35,"",0.3,2.5,0.5
2.8,13.5,3.35,2.5,0.0,20.15,"",0.3,2.5,0.5
1.2,6.5,1.18,0.0,0.0,10.98,"",0.3,2.5,0.5
5.26,19.5,4.56,0.0,0.0,27.36,"",0.3,2.5,0.5
1.1,9.5,0.0,2.5,0.0,12.8,"",0.3,2.5,0.5
0.6,4.5,1.95,2.5,0.0,9.75,"",0.3,2.5,0.5
0.8,6.0,2.0,2.5,0.0,11.3,"",0.3,2.5,0.5
3.38,14.0,3.46,0.0,0.0,20.76,"",0.3,2.5,0.5
10.28,30.5,0.0,0.0,6.12,39.92,"",0.3,2.5,0.5
3.39,17.0,4.06,0.0,0.0,24.36,"",0.3,2.5,0.5
9.41,29.5,5.0,0.0,0.0,37.8,"",0.3,2.5,0.5
1.91,8.5,2.36,0.0,0.0,14.16,"",0.3,2.5,0.5
0.93,5.5,2.2,0.0,0.0,11.0,"",0.3,2.5,0.5
0.76,5.0,1.74,0.0,0.0,7.54,"",0.3,0.0,0.5
0.33,4.0,0.0,0.0,0.0,7.3,"",0.3,2.5,0.5
1.47,7.5,0.0,0.0,0.0,10.8,"",0.3,2.5,0.5
1.24,7.0,2.0,0.0,0.0,9.8,"",0.3,0.0,0.5
0.87,5.5,1.89,0.0,0.0,8.19,"",0.3,0.0,0.5
1.49,9.0,3.08,0.0,0.0,15.38,"",0.3,2.5,0.5
2.6,11.5,2.22,2.5,0.0,17.02,"",0.3,2.5,0.5
1.7,8.5,2.35,2.5,0.0,14.15,"",0.3,2.5,0.5
0.5,4.5,0.0,2.5,0.0,7.8,"",0.3,2.5,0.5
4.4,17.0,4.05,2.5,0.0,24.35,"",0.3,2.5,0.5
2.6,13.0,3.26,2.5,0.0,19.56,"",0.3,2.5,0.5
1.51,7.0,2.06,0.0,0.0,12.36,"",0.3,2.5,0.5
2.48,10.5,0.0,0.0,0.0,13.8,"",0.3,2.5,0.5
0.42,4.0,0.0,0.0,0.0,7.3,"",0.3,2.5,0.5
1.41,7.0,2.06,0.0,0.0,12.36,"",0.3,2.5,0.5
1.43,7.0,2.06,0.0,0.0,12.36,"",0.3,2.5,0.5
0.45,4.5,5.0,0.0,0.0,12.8,"",0.3,2.5,0.5
4.25,16.5,3.96,0.0,0.0,23.76,"",0.3,2.5,0.5
3.85,15.5,4.7,0.0,0.0,23.5,"",0.3,2.5,0.5
1.62,10.5,2.76,0.0,0.0,16.56,"",0.3,2.5,0.5
0.94,6.0,2.79,0.0,0.0,12.09,"",0.3,2.5,0.5
1.75,9.5,2.56,0.0,0.0,15.36,"",0.3,2.5,0.5
1.14,6.0,1.7,0.0,0.0,11.0,"",0.3,2.5,0.5
1.11,7.0,1.08,0.0,0.0,11.38,"",0.3,2.5,0.5
0.72,4.5,2.34,0.0,0.0,10.14,"",0.3,2.5,0.5
2.84,13.5,0.0,0.0,0.0,16.8,"",0.3,2.5,0.5
2.1,8.5,2.35,2.5,0.0,14.15,"",0.3,2.5,0.5
1.2,7.0,1.55,0.0,0.0,9.35,"",0.3,0.0,0.5
0.9,5.0,1.66,0.0,0.0,9.96,"",0.3,2.5,0.5
1.43,6.5,1.96,0.0,0.0,11.76,"",0.3,2.5,0.5
0.81,6.5,1.96,0.0,0.0,11.76,"",0.3,2.5,0.5
1.05,6.5,2.45,0.0,0.0,12.25,"",0.3,2.5,0.5
1.55,8.0,2.82,0.0,0.0,14.12,"",0.3,2.5,0.5
0.53,4.5,0.0,0.0,0.0,7.8,"",0.3,2.5,0.5
1.03,6.0,0.0,0.0,0.0,9.3,"",0.3,2.5,0.5
7.76,27.0,10.0,0.0,0.0,42.8,"",0.3,0.0,0.5
1.55,8.0,2.26,0.0,0.0,13.56,"",0.3,2.5,0.5
1.39,8.5,0.0,0.0,0.0,11.8,"",0.3,2.5,0.5
6.95,24.5,5.56,0.0,0.0,33.36,"",0.3,2.5,0.5
1.8,9.5,2.56,0.0,0.0,15.36,"",0.3,2.5,0.5
1.73,7.0,2.06,0.0,0.0,12.36,"",0.3,2.5,0.5
4.17,15.0,3.66,0.0,0.0,21.96,"",0.3,2.5,0.5
0.95,5.5,2.2,0.0,0.0,11.0,"",0.3,2.5,0.5
0.66,5.0,1.66,0.0,0.0,9.96,"",0.3,2.5,0.5
