trip_distance,fare_amount,tip_amount,extra,tolls_amount,total_amount,airport_fee,improvement_surcharge,congestion_surcharge,mta_tax
2.43,11.0,0.0,0.0,0.0,14.3,"",0.3,2.5,0.5
2.01,10.0,3.32,0.0,0.0,16.62,"",0.3,2.5,0.5
2.05,10.0,0.0,0.0,0.0,13.3,"",0.3,2.5,0.5
6.33,19.5,4.56,0.0,0.0,27.36,"",0.3,2.5,0.5
0.8,7.0,2.06,0.0,0.0,12.36,"",0.3,2.5,0.5
1.33,7.5,2.16,0.0,0.0,12.96,"",0.3,2.5,0.5
2.37,11.0,2.0,0.0,0.0,16.3,"",0.3,2.5,0.5
0.78,5.0,0.0,0.0,0.0,8.3,"",0.3,2.5,0.5
1.9,10.0,10.0,0.0,0.0,23.3,"",0.3,2.5,0.5
1.52,7.5,2.16,0.0,0.0,12.96,"",0.3,2.5,0.5
1.8,9.5,0.0,2.5,0.0,12.8,"",0.3,2.5,0.5
1.1,6.5,4.0,2.5,0.0,13.8,"",0.3,2.5,0.5
1.3,7.5,0.0,2.5,0.0,10.8,"",0.3,2.5,0.5
3.6,15.0,1.5,2.5,0.0,19.8,"",0.3,2.5,0.5
1.9,7.5,2.15,2.5,0.0,12.95,"",0.3,2.5,0.5
0.9,6.5,5.0,2.5,0.0,14.8,"",0.3,2.5,0.5
1.2,7.0,2.0,2.5,0.0,12.3,"",0.3,2.5,0.5
1.1,10.0,3.2,0.0,0.0,14.0,"",0.3,0.0,0.5
1.2,8.5,1.4,0.0,0.0,10.7,"",0.3,0.0,0.5
0.5,5.0,1.0,2.5,0.0,9.3,"",0.3,2.5,0.5
2.7,14.5,3.55,2.5,0.0,21.35,"",0.3,2.5,0.5
0.5,4.5,0.78,2.5,0.0,8.58,"",0.3,2.5,0.5
0.7,5.0,0.83,2.5,0.0,9.13,"",0.3,2.5,0.5
0.73,4.5,1.56,0.0,0.0,9.36,"",0.3,2.5,0.5
1.23,8.0,0.0,0.0,0.0,11.3,"",0.3,2.5,0.5
10.31,34.0,10.86,0.0,6.12,54.28,"",0.3,2.5,0.5
1.8,7.5,0.0,0.0,0.0,10.8,"",0.3,2.5,0.5
2.01,11.0,2.86,0.0,0.0,17.16,"",0.3,2.5,0.5
1.77,9.0,1.2,0.0,0.0,13.5,"",0.3,2.5,0.5
1.15,7.0,0.0,0.0,0.0,10.3,"",0.3,2.5,0.5
1.82,8.0,2.26,0.0,0.0,13.56,"",0.3,2.5,0.5
3.1,13.5,0.0,2.5,0.0,16.8,"",0.3,2.5,0.5
0.9,5.5,1.0,2.5,0.0,9.8,"",0.3,2.5,0.5
