trip_distance,fare_amount,tip_amount,extra,tolls_amount,total_amount,airport_fee,improvement_surcharge,congestion_surcharge,mta_tax
1.23,7.0,0.0,0.0,0.0,10.3,"",0.3,2.5,0.5
2.14,10.0,2.66,0.0,0.0,15.96,"",0.3,2.5,0.5
1.65,9.0,2.46,0.0,0.0,14.76,"",0.3,2.5,0.5
3.19,14.5,0.0,0.0,0.0,17.8,"",0.3,2.5,0.5
3.54,14.5,0.0,0.0,0.0,17.8,"",0.3,2.5,0.5
0.77,5.5,1.76,0.0,0.0,10.56,"",0.3,2.5,0.5
2.69,11.0,0.0,0.0,0.0,14.3,"",0.3,2.5,0.5
1.99,9.0,3.69,0.0,0.0,15.99,"",0.3,2.5,0.5
1.1,7.5,2.15,2.5,0.0,12.95,"",0.3,2.5,0.5
1.4,7.5,3.0,2.5,0.0,13.8,"",0.3,2.5,0.5
9.1,27.5,0.0,2.5,0.0,30.8,"",0.3,2.5,0.5
1.3,6.0,1.85,2.5,0.0,11.15,"",0.3,2.5,0.5
0.9,6.0,1.85,2.5,0.0,11.15,"",0.3,2.5,0.5
2.9,11.5,0.0,2.5,0.0,14.8,"",0.3,2.5,0.5
3.2,12.5,2.0,0.0,0.0,17.8,"",0.3,2.5,0.5
2.48,10.0,3.0,0.0,0.0,16.3,"",0.3,2.5,0.5
2.1,9.5,0.0,2.5,0.0,12.8,"",0.3,2.5,0.5
1.7,8.5,0.0,2.5,0.0,11.8,"",0.3,2.5,0.5
1.7,7.5,0.0,2.5,0.0,10.8,"",0.3,2.5,0.5
0.59,5.0,0.0,0.0,0.0,8.3,"",0.3,2.5,0.5
1.75,8.5,0.0,0.0,0.0,11.8,"",0.3,2.5,0.5
1.05,6.0,2.32,0.0,0.0,11.62,"",0.3,2.5,0.5
1.38,8.0,1.0,0.0,0.0,12.3,"",0.3,2.5,0.5
1.09,7.0,0.0,0.0,0.0,10.3,"",0.3,2.5,0.5
3.4,15.5,0.0,0.0,0.0,18.8,"",0.3,2.5,0.5
0.67,6.0,2.32,0.0,0.0,11.62,"",0.3,2.5,0.5
0.6,4.5,2.34,0.0,0.0,10.14,"",0.3,2.5,0.5
1.82,9.5,1.5,0.0,0.0,14.3,"",0.3,2.5,0.5
0.71,6.0,0.0,0.0,0.0,9.3,"",0.3,2.5,0.5
3.72,16.0,2.9,0.0,0.0,22.2,"",0.3,2.5,0.5
1.07,5.5,2.64,0.0,0.0,11.44,"",0.3,2.5,0.5
2.4,12.0,3.06,0.0,0.0,18.36,"",0.3,2.5,0.5
3.44,15.0,0.0,0.0,0.0,18.3,"",0.3,2.5,0.5
3.02,11.5,0.0,0.0,0.0,14.8,"",0.3,2.5,0.5
1.02,6.5,2.45,0.0,0.0,12.25,"",0.3,2.5,0.5
2.2,10.0,0.0,0.0,0.0,10.8,"",0.3,0.0,0.5
1.1,7.0,1.5,2.5,0.0,11.8,"",0.3,2.5,0.5
2.01,9.5,2.0,0.0,0.0,14.8,"",0.3,2.5,0.5
2.93,12.0,1.53,0.0,0.0,16.83,"",0.3,2.5,0.5
2.28,10.0,0.0,0.0,0.0,13.3,"",0.3,2.5,0.5
