trip_distance,fare_amount,tip_amount,extra,tolls_amount,total_amount,airport_fee,improvement_surcharge,congestion_surcharge,mta_tax
0.0,19.89,0.0,0.0,0.0,23.89,"",1.0,"",0.5
11.88,45.78,7.47,0.0,0.0,57.25,"",1.0,"",0.5
8.42,27.66,6.0,0.0,0.0,37.66,"",1.0,"",0.5
17.99,67.58,14.32,0.0,0.0,85.9,"",1.0,"",0.5
0.0,34.41,0.0,0.0,0.0,38.41,"",1.0,"",0.5
0.6,5.8,1.47,0.0,0.0,11.27,"",1.0,"",0.5
13.62,53.74,0.0,0.0,6.55,61.79,"",1.0,"",0.5
6.46,30.56,0.0,0.0,6.55,41.11,"",1.0,"",0.5
2.9,24.0,4.2,0.0,0.0,32.2,"",1.0,"",0.5
5.55,28.76,6.55,0.0,0.0,39.31,"",1.0,"",0.5
2.22,15.65,1.96,0.0,0.0,21.61,"",1.0,"",0.5
0.0,16.35,0.0,0.0,0.0,20.35,"",1.0,"",0.5
0.0,14.2,0.0,0.0,0.0,18.2,"",1.0,"",0.5
5.44,26.12,6.02,0.0,0.0,36.14,"",1.0,"",0.5
0.0,12.39,0.0,0.0,0.0,16.39,"",1.0,"",0.5
11.31,29.43,10.0,0.0,6.55,49.98,"",1.0,"",0.5
0.9,6.83,0.0,0.0,0.0,8.33,"",1.0,"",0.5
1.55,11.0,3.0,0.0,0.0,18.0,"",1.0,"",0.5
5.74,23.46,3.74,0.0,0.0,28.7,"",1.0,"",0.5
18.76,59.7,15.43,0.0,10.0,89.13,"",1.0,"",0.5
7.7,35.2,5.88,0.0,0.0,45.08,"",1.0,"",0.5
0.0,12.0,2.4,0.0,0.0,20.4,"",1.0,"",0.5
14.89,58.73,0.0,0.0,6.55,66.78,"",1.0,"",0.5
2.62,19.4,5.85,0.0,0.0,29.25,"",1.0,"",0.5
6.98,2.83,0.0,0.0,0.0,4.33,"",1.0,"",0.5
8.16,36.46,6.07,0.0,0.0,46.53,"",1.0,"",0.5
2.53,13.19,2.94,0.0,0.0,17.63,"",1.0,"",0.5
16.96,62.25,14.56,0.0,6.55,87.36,"",1.0,"",0.5
3.07,19.44,3.52,0.0,0.0,26.96,"",1.0,"",0.5
5.22,24.18,5.64,0.0,0.0,33.82,"",1.0,"",0.5
3.91,16.47,0.0,0.0,0.0,20.47,"",1.0,"",0.5
3.49,16.45,0.0,0.0,0.0,20.45,"",1.0,"",0.5
0.9,7.2,2.24,0.0,0.0,13.44,"",1.0,"",0.5
1.32,11.0,3.0,0.0,0.0,18.0,"",1.0,"",0.5
3.39,24.7,2.87,0.0,0.0,31.57,"",1.0,"",0.5
7.08,35.42,0.0,0.0,0.0,39.42,"",1.0,"",0.5
